4385a959-99f6-c8d3-a78f-86d026666ac3,1994-05-30 10:00:00+0000,"The Wiggles -- Australia's musical sensation for the preschool set -- return with a tribute to the joys of food. Youngsters will groove to the lively tunes as vocalist Greg Page, guitarist Murray Cook, keyboardist Jeff Fatt and guitarist Anthony Field play through 14 songs. Tracks include \"Hot Potato,\" \"Numbers Rhumba,\" \"The Monkey Dance,\" \"Pufferbillies,\" \"Crunchy Munchy Honey Cakes\" and \"Fruit Salad.\"",http://www.youtube.com/watch?v=PDJJBTwPnrc,0,The Wiggles - Yummy Yummy ,,{'kids'},d0f60aa8-54a9-4840-b70c-fe562b68842b
8d554369-71d9-40e4-8652-775ee846e9d4,2001-07-05 10:00:00+0000,"Liu Jian, an elite Chinese police officer, comes to Paris to arrest a Chinese drug lord. When Jian is betrayed by a French officer and framed for murder, he must go into hiding and find new allies.",http://www.youtube.com/watch?v=r0niCjov11A,0,Kiss of the Dragon,,"{'paris', 'prostitute', 'rauschgift'}",9761d3d7-7fbd-4269-9988-6cfd4e188678
87289101-5b9a-e8fe-c06f-b0351a345572,1980-03-27 08:00:00+0000,A renowned former army scout is hired by ranchers to hunt down rustlers but finds himself on trial for the murder of a boy when he carries out his job too well. Tom Horn finds that the simple skills he knows are of no help in dealing with the ambitions of ranchers and corrupt officials as progress marches over him and the old west.,http://www.youtube.com/watch?v=JEup61jsTq8,0,Tom Horn ,,"{'brutality', 'hero', 'justice', 'one man army', 'ranch', 'rancher', 'rustler', 'shootout', 'trial'}",d0f60aa8-54a9-4840-b70c-fe562b68842b
6ff8aca1-efe3-d5ad-e62e-327b4294e533,1985-10-10 10:00:00+0000,"Lane Meyer is obsessed with his girlfriend Beth and is crushed when she falls for the new captain of the ski team, Roy. After several failed suicide attempts, narrow escapes from the relentless paper boy, and nearly unbearable dinners at home with his crazy family, Lane finds a new love in French exchange student Monique Junot. Meanwhile, he must beat Roy on the slopes to regain his honor.",http://www.youtube.com/watch?v=DWTouGjZt6A,0,Better Off Dead ,,"{'aftercreditsstinger', 'duck', 'duringcreditsstinger', 'nerd', 'paperboy', 'skiing'}",d0f60aa8-54a9-4840-b70c-fe562b68842b
c93a7eb8-2766-091b-7e74-160d55f71256,1958-08-13 10:00:00+0000,"Two convicts, a white racist and an angry black, escape while chained to each other.",http://www.youtube.com/watch?v=fBrw8dmgarM,0,Defiant Ones ,,"{'bias', 'hostility', 'prison'}",522b1fe2-2e36-4cef-a667-cd4237d08b89
214153b1-ff89-022a-b059-b5a0b9629916,1997-09-25 10:00:00+0000,"Traditional Sunday dinners at Mama Joe's (Irma P. Hall) turn sour when sisters Teri (Vanessa L. Williams), Bird (Nia Long) and Maxine (Vivica A. Fox) start bringing their problems to the dinner table in this ensemble comedy. When tragedy strikes, it's up to grandson Ahmad (Brandon Hammond) to pull the family together and put the soul back into the family's weekly gatherings. Michael Beach, Mekhi P",http://www.youtube.com/watch?v=OijFtJ5iHzg,0,Soul Food ,,"{'family relationships', 'sister', 'unity'}",522b1fe2-2e36-4cef-a667-cd4237d08b89
99fd98e4-d819-0010-2ffd-ccffccb8cf77,1973-04-30 10:00:00+0000,A Mexican master (Alexandro Jodorowsky) leads a Christ figure (Horacio Salinas) and other disciples to a mountain of immortal wise men.,http://www.youtube.com/watch?v=V_k8oaeHsnc,0,The Holy Mountain,,"{'alchimist', 'blasphemie', 'christianity', 'gelddieb', 'indie', 'mexico', 'seventies', 'surrealismo'}",522b1fe2-2e36-4cef-a667-cd4237d08b89
21ff238c-186f-1d7a-492b-b3b448a9b5e6,2015-05-21 10:00:00+0000,"Legendary filmmaker Sam Raimi and director Gil Kenan reimagine and contemporize the classic tale about a family whose suburban home is invaded by angry spirits. When the terrifying apparitions escalate their attacks and take the youngest daughter, the family must come together to rescue her.",http://www.youtube.com/watch?v=VVVKCsUkRzw,0,Poltergeist,,"{'duringcreditsstinger', 'haunted house', 'poltergeist', 'remake'}",9761d3d7-7fbd-4269-9988-6cfd4e188678
bdc654bc-a4c1-9fe3-5e18-a025e2aea80e,1990-01-21 08:00:00+0000,"Young Jim Hawkins, while running the Benbow Inn with his mother, meets Captain Billy Bones, who dies at the inn while it is beseiged by buccaneers led by Blind Pew. Jim and his mother fight off the attackers and discover Billy Bones' treasure map for which the buccaneers had come. Jim agrees to sail on the S.S. Espaniola with Squire Trelawney and Dr. Livesey to find the treasure on a mysterious isiand. Upon arriving at the island, ship's cook and scaliwag Long John Silver leads a mutiny of crew members who want the treasure for themselves. Jim helps the Squire and Espaniola officers to survive the mutiny and fight back against Silver's men, who have taken over the Espaniola.",http://www.youtube.com/watch?v=WLZC2JQswu8,0,Treasure Island,,{'pirate'},522b1fe2-2e36-4cef-a667-cd4237d08b89
ff6ba80d-4192-bf41-9dc3-2371c7ff8caf,1997-08-28 10:00:00+0000,"A barbarian named Kull becomes ruler after defeating the old king in battle, thus receiving his crown. But direct heirs of the king, trying to topple Kull and regain the throne, bring an old witch queen Akivasha back to life. Their plan backfires, however, as Akivasha plans to have her demon lords rule the kingdom alone. The only thing that can stop her is the breath of the god Volka, and Kull.",http://www.youtube.com/watch?v=aLWayoYSLHA,0,Kull the Conqueror ,,"{'planetary configuration', 'schicksal', 'sword', 'sword fight'}",d0f60aa8-54a9-4840-b70c-fe562b68842b
